form,sigma,sigma_err,center,center_err,amplitude,amplitude_er,redchi,chisqr
vaches,35.23712714398216,20.944492440518463,438.2374157074004,1719582.9938827404,1521.5448244348952,73937026.68181211,3.927642505373012e-05,0.002238756228062617
contacte,13.95468947915928,1.948004008846424,33.351412780026855,3.626583148656787,0.03597971692212337,0.003669131415059551,1.0428261975097722e-05,0.0005944109325805701
contribué,18.753262428500847,5.196130530234036,260.03944105394305,471342.6068608594,2249.364421769832,56303015.26019814,3.889221764836362e-05,0.0022168564059567263
dune,3.8753534807691885,1.508815283449094,13.037884559455671,1.7136705632075744,0.0211210282476267,0.0012176324123665174,4.769758213572165e-05,0.002718762181736134
zapper,10.901609356139037,0.9589889202676734,41.2089127384554,2.0784656856704076,0.04832989791460922,0.0036833001357048593,6.853819414344323e-06,0.0003906677066176264
ingénieur,44.92155009520961,47.51031444731891,538.706768605346,3322914.573245271,1236.2863647495283,91064917.2250911,5.6851780175583176e-05,0.003240551470008241
assurée,18.28904957463333,4.33843432833991,205.85703279897305,26768.713558726697,158.86799344317174,231416.56719629158,3.1480210134668384e-05,0.0017943719776760977
remette,16.442156887454544,2.066437009176055,237.54356760033744,217660.65654660336,2912.685730676387,38434983.91281588,1.0129811367583091e-05,0.0005773992479522361
efficacement,40.437050896989284,46.05397190921654,465.2717617958662,1774161.5756543728,699.6898758000586,30551383.510360956,9.553184326963034e-05,0.0054453150663689295
complimente,0.6357143832011558,0.3111617525745649,1.477672543863816,0.3492209728075004,0.016980397673848607,0.00040220714325218455,9.006745192534642e-06,0.0005133844759744747
rajouter,19.913190059832075,5.322684164050947,271.26088258446566,449452.33679274283,2038.331352315049,45848225.98046663,3.3452656036055345e-05,0.0019068013940551547
immédiat,63.33480654272239,114.52875314435134,606.1771082764241,940936.6357926456,140.41484892731566,2074906.9475604137,4.9806258094927934e-05,0.002838956711410892
tablette,15.181963723835722,3.0916927462401476,223.7996094358063,325300.3476607308,3144.9359339425714,67184594.58606759,3.0547902112743485e-05,0.0017412304204263785
électriques,18.73810890606714,4.394620695173885,281.2771062164344,1229598.8577516268,6986.367039657218,457055177.59558445,2.8290943354807666e-05,0.001612583771224037
opérateurs,33.312789578109374,19.911439293920658,412.7174959735021,1439107.6317086485,1373.8812101697852,59106256.30002318,4.941359928629307e-05,0.002816575159318705
télécoms,6.719384688363953,2.9201815844130103,1.3907273257609245,2.5830181477613947,0.018081483509847826,0.0007757582274786636,1.7311182806037744e-05,0.0009867374199441514
sévère,13.068467383179167,2.129872783493815,61.61829313388915,11.48986943601834,0.11651832171897923,0.058634516569412085,2.1787092698288915e-05,0.0012418642838024681
renvoi,10.451782283941524,1.9103970857554051,31.359872438213255,2.95732866766619,0.03438523828948297,0.003318502425588656,2.4871612667375884e-05,0.0014176819220404254
remerciement,0.720198299894119,0.3715032468272055,1.453665927637928,0.40726998934488934,0.01691089655128095,0.00043892520855244734,1.0666304293182055e-05,0.0006079793447113771
dan,30.673548878228257,17.07540578447793,133.72450166966388,430.54901185985307,0.43649249928814043,5.128139417063869,5.271834826045619e-05,0.0030049458508460028
signaler,42.12189881409192,45.955641807841374,472.8896965770951,1400325.0102853545,550.0464963897205,18199143.96283673,7.595538064948757e-05,0.0043294566970207915
limit,73.85826973031449,170.25006964930324,674.4960352678698,987164.8885170944,97.52644341601834,1296088.6597627425,4.5248433016253006e-05,0.002579160681926421
descendre,11.153447326804026,2.038008593299491,51.87671193279888,6.906035218763735,0.07602054903391672,0.022564722191866966,3.0522172328199084e-05,0.0017397638227073476
tiendrais,24.839437613953955,8.66930087559148,339.58098713113134,1330089.973024985,3266.4289570612323,174317238.97300255,3.304018282259131e-05,0.0018832904208877048
canada,40.17203893643927,27.40713494630703,473.5295502519404,1388996.2144934563,933.265788034509,32137407.85755447,3.599144247889421e-05,0.00205151222129697
quebec,25.562153796988987,5.793087838886353,81.78081599916675,45.00962322361073,0.12257533027543359,0.14028551948700277,1.2684689312232423e-05,0.0007230272907972482
quelconque,17.276783316314987,5.117413858314662,252.1598301096546,740208.1325129308,3623.9589687017333,154631240.16865593,4.6172258817811676e-05,0.0026318187526152654
lancée,110.26061983182342,4103433885947.9404,-6487.185172788529,77209200256997.08,0.016355363505552084,0.5090296311918789,0.00036881752690066233,0.021022599033337752
pulsions,27.406070344792017,6.793653419137082,321.4562975241882,183326.7215496636,563.2939806509664,3755199.518135884,1.4947793218887178e-05,0.0008520242134765692
immersion,31.886280380532682,17.802582020040667,418.63804969886985,2505599.7261207844,2681.2059404925812,209739159.06029958,4.904761833589549e-05,0.002795714245146043
apparement,18.18109507336247,5.366125574963214,228.99696971713112,123826.92248889124,585.5845929357806,3970890.278973682,4.7231992013693584e-05,0.002692223544780534
babi,15.072106198474874,4.685888106073709,12.223233712916965,3.8166636503105784,0.023003805539426936,0.0022776915401542036,1.7041944138588672e-05,0.0009713908158995543
digère,22.42518873747663,6.231375530364137,44.433208941430834,18.04784908602237,0.04540231973310502,0.01738940676463999,1.7902143489070793e-05,0.0010204221788770351
coordonnées,19.57003967410531,3.2950051288754008,290.8887497159391,891401.4635103897,6766.011305225921,307257492.27197504,1.5704465248872472e-05,0.0008951545191857309
joueuse,23.206703056437604,6.114281770962552,296.33753089432867,327856.24290165765,1203.7420653017393,16946725.9550592,2.5164266948027016e-05,0.00143436321603754
courrier,20.30719788227271,4.562758565902669,244.56266887158904,84153.98571457299,449.20391813072763,1854603.9479692911,2.4060240111571437e-05,0.0013714336863595719
enchainer,27.388130180679084,8.741282461008485,366.1708527619283,1206160.1204436354,2818.3351412900665,123679614.29697797,2.3392283579445918e-05,0.0013333601640284174
affilé,32.01661869763403,14.23331154578818,396.05603494158817,952698.9249555967,1296.5885619752214,38435861.86728513,3.0086617852818956e-05,0.0017149372176106805
axe,18.903160253643787,4.5462126003023595,65.71659008370493,26.124555314493648,0.09933603342264925,0.08072161192187066,2.7658055868430225e-05,0.0015765091845005227
gai,31.85666964786357,35.58816987900164,17.90857491385413,48.331383824130604,0.028260890937824464,0.02042472086408044,4.6490241329953244e-05,0.0026499437558073348
remettent,32.205845556886565,12.259347543724074,395.3533432263837,753217.2527412468,1185.5640870016773,27628392.24912279,2.133111438323217e-05,0.0012158735198442338
cinquième,0.23369938687700187,,-2270.348894433075,,0.016422793242921722,,0.00027013173479190533,0.015397508883138605
beurre,15.42145004372643,4.884187280998368,46.644064646389864,14.745303692302857,0.05309229112657517,0.023578608218716664,5.6346341463060395e-05,0.0032117414633944423
gâcher,21.17361524927407,4.59215440601963,97.54733900847731,75.01266370809073,0.3143803061691109,0.8678134665784349,1.9770527892430427e-05,0.0011269200898685343
pack,4.977964583139999,2.038110602829285,113.63881654118795,231904.85982039446,6795.668008304899,315028098.4482675,0.00018244627098672932,0.01039943744624357
repete,16.095067889924945,3.0063282368272244,44.631023210241075,8.548449557249556,0.050085431495957754,0.012147522421212774,1.8412993471743317e-05,0.001049540627889369
scarlett,317.0669556448884,10158.951860139616,1935.0081129259688,4181146.990579399,6.483087024360455,83736.95617805292,2.7399213145616377e-05,0.0015617551493001334
trempé,3.809576144223808,1.1954669084936766,24.21030173213968,1.3913381442141988,0.02722460658367098,0.0015227669687797832,4.950846878023729e-05,0.0028219827204735257
visitez,6.608365844254355,2.232280201969591,8.526250141673785,2.0488747048842795,0.01990001565106611,0.0010726850190303054,2.878237191990346e-05,0.0016405951994344972
maritime,30.76470929319914,15.391812137405978,35.22347300348627,34.230495114690854,0.035739069745641186,0.018687999671953125,1.6847245965941882e-05,0.0009602930200586872
réalisés,15.06509607577965,4.285125236795017,212.84911556448915,237044.2710911801,1549.0001429703323,24280078.05100973,5.333078555834718e-05,0.0030398547768257893
branle,14.90556101293542,2.5810297458387095,41.0055019952677,6.365620023355848,0.04506508594524426,0.008316899996891235,1.701408213616082e-05,0.0009698026817611667
stu,27.610069600301042,7.410700039726283,349.22755461091197,507255.09167543927,1425.9250547367926,26111858.40464535,1.736303942444111e-05,0.0009896932471931434
tisane,0.39352407454386706,0.3509356048995221,40.199024043734596,0.3765171752140547,0.03760742775711649,0.00214653562827752,8.165972283981854e-05,0.004654604201869657
disposer,12.470529385692906,,-391.32372304896006,,0.016458275123401003,,7.221727240805566e-05,0.004116384527259173
étranges,6.568948942593546,2.2426048106420304,17.7149939239218,2.5264072281097287,0.023699058427312566,0.0018221344889495417,5.910986671884973e-05,0.0033692624029744347
tubes,2.534540218645763,,-431.9745080242407,,0.01645859342488556,,2.6933264375718157e-05,0.001535196069415935
papas,87.2638415210933,529.0603546162912,649.9683458133792,619063.597605497,19.74070136827143,138303.27433224593,0.00017084916105498255,0.009738402180134005
romains,28.27299608201413,12.514845386515445,333.9014601600415,387295.99205317977,630.3092697652569,8598511.462829888,4.259744047911046e-05,0.0024280541073092962
payant,54.21922757112535,138.83120897589285,532.8324287295665,1318089.9378278935,164.00849964972463,3960693.5034422306,0.00017349571814488112,0.009889255934258224
benoît,0.5391869657952504,0.8319176750479192,32.727292414377374,0.9524535129482206,0.032342991305672475,0.003381326203183598,0.00028386103105248366,0.016180078769991568
daddy,12.659333988224533,1.3261513387186696,43.7657538651215,3.393804164513427,0.051670681859439405,0.005972846027832339,8.436277104166267e-06,0.0004808677949374772
acceptable,24.854192918278024,12.533546529489158,326.0903940177894,1111502.139430345,1853.0906337233873,82485379.57120918,7.093664743150092e-05,0.004043388903595553
dépose,973.5724766868722,408482.2668326682,4754.005997100448,54278876.04523038,2.0997669531413257,111033.71091016341,5.504878593311641e-05,0.0031377807981876355
cravate,29.675419963784226,15.008103214378192,97.78146767756172,152.37928326773434,0.15686356848635138,0.5637889766328269,4.27388834434026e-05,0.002436116356273948
bruce,1.4812279024182677,1.3970924002570124,12.390568874082971,1.5957726597003532,0.01956201902596203,0.0015803588770414646,0.00010411199135275045,0.0059343835071067755
sauvé,26.049554837961622,13.659462732029048,291.56889303207925,194776.87510099157,304.09425421582813,2262413.335382687,7.572113953372393e-05,0.004316104953422264
conclusion,17.50331961398738,3.712146037495102,238.08714937300024,207486.45252064543,1481.8572248872754,17505931.809045725,2.6781364523847176e-05,0.001526537777859289
écoles,14.07444295204943,3.7569453768770864,212.82715802780197,426545.90602835687,3358.8927337055234,101406547.18735737,5.045280244907406e-05,0.002875809739597221
cookie,5.521832925272744,3.582539381692144,9.10102961472593,3.5399921233214457,0.01980666551509821,0.0019688124237772294,0.00011282423007754679,0.0064309811144201675
terminal,27.71112882086501,6.000189023979301,142.02400528235847,254.7688975661371,0.7953747742526264,6.510992379947832,1.0727734015231626e-05,0.0006114808388682027
numericable,22.300325700845715,5.068848767691617,295.32652082436545,396385.11400695884,1740.9683936701344,30837828.52976804,1.9181303551713443e-05,0.0010933343024476664
45min,37.71503487643789,25.474935502084,466.8280656812729,2160717.193828205,1540.346233710619,87896816.86174679,4.184385095375008e-05,0.0023850995043637542
ecosse,1.8390457930683897,2.1494024589451706,1.381691684098161,1.9984026787965385,0.017015026694003305,0.001207767863200717,7.387392474494321e-05,0.004210813710461763
bizzare,24.721578925544534,10.462666008043517,257.56435370465573,61706.50054692893,127.22389211628693,315825.23433378787,5.472702367052447e-05,0.003119440349219895
aurélie,0.005429839220228105,,7.273582556260123,,0.01842087124345189,,0.0004768608800828832,0.027181070164724343
domino,24.55702021598763,10.540914362156162,54.45724937216763,39.8141633074574,0.05646291223747783,0.04735803661354582,3.850397830341546e-05,0.002194726763294681
millésime,0.7293862692948578,0.6503543318161383,1.9867569150859568,0.7275004854205313,0.0171398250283308,0.0007968043312642593,3.480782764655614e-05,0.0019840461758537003
starbucks,26.623000982021498,6.747998629616878,341.2640143132761,510435.9133039562,1564.5344836635645,29898727.02441157,1.6059306891269182e-05,0.0009153804928023435
bruyant,242.12750240775523,5021.926611325499,1890.2362549655338,10862398.745869687,35.64146667408363,1586447.2895197803,3.601539847191859e-05,0.0020528777128993596
chiotte,17.710750721052037,3.456132623906423,62.05966952143987,17.858992921081544,0.0902061988245346,0.051473864031419514,1.986732858104478e-05,0.0011324377291195525
group,68.33205106277187,316.55205835983224,534.9231487970169,478025.29966421955,26.022294731268012,179938.49365397915,0.0002544333086990487,0.014502698595845779
cédric,15.423128458186849,9.834357119412443,27.98350453141635,15.70426366165306,0.03141482748386755,0.0125224382210657,0.00015318957076677594,0.008731805533706229
bancaire,20.63018147034998,6.114990802321332,293.0780304546057,1021502.5894971035,3903.8172320098824,192508524.28971466,3.893215279651183e-05,0.0022191327094011745
mano,9.104991154548463,2.5401759986002195,20.081096060939466,2.889958144326042,0.024872502778260388,0.0021157344996569037,3.96560605443269e-05,0.0022603954510266333
handicapé,9.231413613791709,1.5752667391242923,41.70375447990498,3.153097393692289,0.049654048679110455,0.006493431637175041,2.8837695806507052e-05,0.001643748660970902
andouille,28.093957100994164,10.482516907341768,102.26785133130606,129.33718935119916,0.20033040149250445,0.6772197273276899,2.833048064541865e-05,0.001614837396788863
view,159.12413757300118,2368.2602682709344,1173.415604162277,3097503.462668986,21.429280407944436,412486.696074477,9.619311001164424e-05,0.005483007270663721
actif,18.63511194420775,5.9151373048384635,255.18450183952777,441314.42277052376,1896.7250987868624,44735654.67780462,5.4887306344679934e-05,0.003128576461646756
remplacement,35.02224726522787,8.09813366155421,110.85874968220429,89.92608072741292,0.16554330325432484,0.3051139516060847,5.415110738052202e-06,0.0003086613120689755
définitive,37.49084833990189,23.215162800141062,462.87027185637794,1896033.9124990755,1510.834648433885,76083134.29169078,3.6357332032253686e-05,0.00207236792583846
étudiante,45.80366854198772,34.42569452917845,524.4778494303597,1432053.1552432561,744.1543175987098,23180677.08662563,2.7534234896214287e-05,0.0015694513890842144
ri,18.053848713121916,16.612574283519837,26.900317460105523,26.552915048100726,0.03111248072806558,0.018864601454381062,0.00022048202362027152,0.012567475346355477
écrivains,23.845331482672467,8.62172521352095,323.4509496595248,1086566.9434431389,2700.299368216286,122517856.03465497,4.1485427513574895e-05,0.002364669368273769
propriétaires,36.53750342630735,13.938077678566083,442.78669043605527,876612.8038649716,1178.260931945212,28182185.93971369,1.5323312531638785e-05,0.0008734288143034107
obsolète,41.03052569857712,24.78733748847225,509.0863900134757,2385401.2672525267,1743.5031492890257,100974832.60152873,2.643941419785686e-05,0.001507046609277841
éléphant,11.722551992807565,7.694356103942832,10.211341113326057,5.982912299897473,0.02146570387362302,0.003369410768821307,9.202783338879995e-05,0.0052455865031615975
générations,30.615670958566273,18.257755192791347,281.4139938145003,47474.12566574798,50.89368539060951,78322.29360714022,6.124273120595037e-05,0.003490835678739171
bienfaits,3.5946813991428055,1.5485460651193874,7.8935510306513965,1.6498092719099289,0.01922449109272228,0.001029543036933408,4.0342004281627496e-05,0.002299494244052767
fiat,0.5912247488732687,0.13109748199859025,1.1836154711694866,0.14359609964073833,0.01690776446902004,0.00017046221569927742,1.6302019193072457e-06,9.292150940051301e-05
miracles,4.911338990291542,6.22909936670078,12.388813820420658,6.824331688360651,0.020571731064364922,0.004299442343522871,0.0005319964552693724,0.030323797950354225
existent,5.972841828556331,1.0828645533668384,50.24389134470633,2.501894889981065,0.07741810032865173,0.013235709738516658,3.947978016752686e-05,0.002250347469549031
fraises,38.28286690481653,27.508807960751344,355.1089085552724,107014.27448008201,71.96829169769175,199925.7893092198,4.585423841341506e-05,0.0026136915895646584
cris,39.3632101888621,16.373616439692203,387.5845128223265,116531.07744903685,130.8763448815724,385803.14149084315,1.4058470526755154e-05,0.0008013328200250437
federer,7.033709214729738,4.015684279175393,4.518225185159687,3.341707254593487,0.01862168732869539,0.0013675554714662193,4.8253710565172335e-05,0.002750461502214823
relève,17.11010990159825,4.749366501901451,230.1648830056824,211517.80830953378,1162.1543844808054,14307390.139736053,4.447901269196923e-05,0.0025353037234422462
gâter,18.654667300145597,5.33277751422516,52.86680815317519,20.091964313487924,0.06072437436516766,0.03321095969165015,3.365067804765671e-05,0.0019180886487164324
etape,41.30655346753025,68.00217898551465,50.70064115954244,203.1999634665,0.043059015623722656,0.10667110285877246,8.384390572549407e-05,0.0047791026263531615
grandiose,43.33073596380899,25.34353938132518,532.8813223794408,2327643.9893312533,1648.0280554790136,88260793.71079393,1.9252721100881994e-05,0.0010974051027502736
passager,27.67356083631225,12.540490625445173,353.90194457221963,992743.0334371376,1622.514499196607,57957197.43287263,4.8627799909265596e-05,0.002771784594828139
agences,47.64775900999419,37.30557604439772,528.8255280378212,1133232.7438240936,539.5819499247325,12781985.07823553,2.630733771574336e-05,0.0014995182497973716
échoué,112.91302365350334,670.2505964758989,778.5678756860344,498716.52888301,12.282607531485922,53466.68981669597,5.9367544609223816e-05,0.0033839500427257575
oserais,19.02993155713833,4.7273865436523765,129.4750807316904,411.68101202534046,2.07570296804291,42.036258564663044,3.254270631555237e-05,0.0018549342599864852
indispensable,13.158702461831577,2.5385137703305714,63.887210996516295,15.213176274405194,0.13253274082187658,0.09097581100635162,3.095552983429839e-05,0.0017644652005550081
paupières,21.72598270039728,5.819161421303463,59.61359456563557,26.262046754924405,0.07113381940983879,0.04677954492007189,2.327663682102981e-05,0.0013267682987986992
ferment,10.700087054773714,1.4594103259448594,26.644404164790654,2.0004312551991,0.029808463113238957,0.0018114053802024402,1.1397026664227019e-05,0.0006496305198609401
conférences,18.735958060341652,5.019082286804355,267.5052706425804,679151.4807321182,3337.1706496908882,120517536.80259924,3.5418301133835185e-05,0.0020188431646286057
trés,38.799379444940385,17.96242122172971,395.2125531980185,176370.52346685543,181.3337045836201,820888.2784175057,1.826447774775863e-05,0.001041075231622242
département,12.412141121741154,2.668485382275331,55.110912817371876,10.708684425558017,0.08521527469563102,0.03768076640483881,3.885503833158659e-05,0.0022147371849004357
contacté,16.37463719864332,3.94148549356722,220.35038358512648,151775.20747233802,1061.1541220311667,9799015.754140751,3.725299098506386e-05,0.00212342048614864
cigare,121.14670533201688,419.32903551643057,949.2042125991634,812173.3327494385,32.36677700893874,215365.20790022565,1.567658895210582e-05,0.0008935655702700319
complice,19.2757044372712,3.4376960115104227,69.0017280050159,21.92049165803641,0.11137138535023815,0.07711619764656,1.5016259589026053e-05,0.000855926796574485
préférais,21.782418834308253,5.1827577427875156,302.6350591665809,734761.8182657617,3219.5791340314454,108173757.402787,2.2994305977480173e-05,0.00131067544071637
précédente,0.3457955743133161,0.3512962333272721,0.8190789852963789,0.3482094844186731,0.01688680772248835,0.0005324830597096513,1.6305020044008063e-05,0.0009293861425084596
sorcières,66.15876814430946,123.74742290651405,585.4888454477759,508477.8169867751,70.63573323002306,539461.5119279753,4.6284468597647426e-05,0.0026382147100659035
cafe,5.224570831038925,2.7173573104186084,5.612944288897554,2.46188006650016,0.01879806912242873,0.0012062823230833367,4.792011963441862e-05,0.0027314468191618614
erf,5.394749983822407,0.7101094035966694,10.355981647601395,0.7305372215907882,0.020262856536633556,0.00042744542746217957,5.226269393297422e-06,0.00029789735541795303
chauffeur,3.9553110461891334,1.2554866633936024,14.412709593061859,1.4357320131714337,0.0215608000972786,0.0010521922005698727,3.3805274391597394e-05,0.0019269006403210514
tshirt,43.627708528586965,36.95340184335938,507.98997519549556,1774262.7601160074,865.1560895635648,35034034.591214195,4.079571357197742e-05,0.002325355673602713
dave,13.533641836943184,6.480565047929133,6.868927005534542,4.257679734487146,0.021094630361164685,0.0023010784159098316,3.221635454956631e-05,0.0018363322093252797
vost,33.74121621793177,24.671330113910262,361.21918974769096,337954.98006350885,265.4438286907167,2645321.80243897,7.203724834889629e-05,0.0041061231558870885
navigation,40.98805377351497,25.19234360872307,485.6066332375163,1389140.4338679502,1003.213705683452,33879052.95935315,2.6868676223363906e-05,0.0015315145447317427
remettra,24.348437123766637,14.47953899062493,38.53740428355594,35.315772360373806,0.039072033467215106,0.0262121883196653,5.622407415177606e-05,0.0032047722266512354
endroits,17.917936179523902,4.378503334027817,261.0405238546608,692376.9438872457,3948.4048805981274,152031474.0446908,3.257346315478009e-05,0.001856687399822465
intrus,26.769699765820825,56.13764787277712,-25.2465225241536,41.82197761569369,0.019075417827873434,0.005668335616854694,3.1726756307697e-05,0.001808425109538729
ovni,6.970291455384957,3.971791927592028,7.460665957032555,3.478786869399961,0.019746304729138107,0.0017330051944554079,7.290091169070096e-05,0.004155351966369954
assiette,14.906687831934226,3.7484541739754174,30.684423598710175,6.517477505546708,0.033129002980578685,0.005691510861068766,2.7233557307424617e-05,0.0015523127665232031
entrepreneur,35.29282636350667,43.12551831811664,358.46316280695925,363231.49639687286,159.84380059291095,1634015.7475843402,0.00017203010724828801,0.009805716113152417
variable,43.73982136157161,55.74534888054729,284.44043158439354,16076.59904799691,5.147244093117482,1839.846309724052,9.421810559154564e-05,0.005370432018718101
echos,0.001198183804335784,,4.0800277879051805,,0.01755604131860277,,0.000323201611848678,0.018422491875374647
malheuresement,17.50987749046199,4.573046558268091,188.5550504262106,15088.376066657875,86.26560900673091,73881.72048851165,3.972859759572193e-05,0.0022645300629561497
dude,32.87660481108837,9.963651184498914,395.83888936802214,499402.55826570233,967.4482019260141,14649720.533487834,1.3086898127715661e-05,0.0007459531932797927
momo,12.593347746120786,3.33783702844809,192.8878171273568,281304.0973626454,2860.305125324329,63650839.86033848,6.141958194543568e-05,0.0035009161708898333
discriminations,29.53649006965823,19.43243724467107,375.1137262976894,1583363.3015451692,1602.9546463536353,85519184.88348243,8.132933832073308e-05,0.004635772284281785
positives,36.82579532749595,23.60845624101369,452.1720857984277,1754218.8673055915,1373.6276489128147,65153916.221932866,4.060918852858587e-05,0.0023147237461293942
16h00,22.74773684927083,4.770771731592308,296.4410738205397,316978.60718279507,1504.7522367616289,20902616.13368978,1.6356403423698318e-05,0.0009323149951508042
ohlalala,84.2012562838145,253.21541167896729,666.1239814608657,462975.9866598147,30.503486481344666,166269.30135850052,4.696766477719261e-05,0.0026771568922999787
informe,14.894416354569726,,-1315.5045739297332,,0.01640736766809727,,0.00019882516815733508,0.0113330345849681
set,201.03889056059649,3605.7027230445,1430.6478738408562,3815172.560814129,16.918474715046344,317316.3095420074,5.316943467446748e-05,0.0030306577764446464
sylvain,2.0000372432163283,2.278249774156896,14.839960594283736,2.6093229381177356,0.02089552060004379,0.002478200052847995,0.0002292948225983162,0.013069804888104023
gonflé,33.31607715308844,16.9125704544463,279.04677084893547,22264.93512832573,25.42553383978575,16826.005786323654,3.588280323251359e-05,0.0020453197842532746
plier,16.446700418328714,1.5662746012658915,51.26024138762598,5.593282036371561,0.06305709978270077,0.01061282327849028,5.08785607165653e-06,0.0002900077960844222
purple,17.178797424823728,5.29454330404512,21.92880414392405,6.896030746355717,0.027618749069489208,0.004472291961637622,2.188059403710091e-05,0.0012471938601147517
chiot,31.636425120251424,18.540234979388345,405.4784362152192,1894654.5218051258,1932.6683517640688,115216413.72631766,5.0892483280830265e-05,0.002900871547007325
claires,0.3861439733953522,0.5609385001615788,47.35970595619381,0.7242358760573425,0.047594156174582763,0.006436944738168324,0.00044088536602801727,0.025130465863596983
barbus,34.14040192797091,13.146610043923596,449.1448439618744,2131995.7966660005,3049.435403225252,189885488.64478388,1.8189646289681665e-05,0.0010368098385118549
aspire,8.903891619201444,1.6613296400801048,15.972797597549343,1.7080178137824393,0.022968479676570182,0.0011026940677077526,1.4424061648937143e-05,0.0008221715139894171
idees,6.861685432094606,2.7751703789437325,11.605434360058544,2.7438954867276415,0.02086092896189062,0.0015797969310427987,5.428393092776396e-05,0.0030941840628825458
témoins,16.91628064652896,4.783334158316793,33.385680099631195,9.463956698544393,0.0358006264726757,0.008344604336731476,2.944062087983896e-05,0.0016781153901508207
glissant,1.6829392189263395,2.013567252466322,3.0889817683021388,2.102887217133816,0.017693567702967997,0.0015902539025946703,0.0001264905744564146,0.007209962744015632
propagande,18.468744327476283,5.308020781770646,230.53168839695502,114940.94020846905,544.500781184276,3374715.0424924446,4.382818465366975e-05,0.0024982065252591758
early,62.30136168013464,71.49347232018982,682.1554552900864,2304282.4920558343,552.6541560305466,20367426.813252714,2.1515894784939844e-05,0.001226406002741571
adopter,29.578394513448988,8.76373619161226,309.0400409175277,75446.96341204285,174.29596264956868,442791.25419729395,1.7353909141635206e-05,0.0009891728210732068
anyway,22.323025277813795,6.973936962635762,296.99847725117087,580694.4404759763,1905.4665845192762,49379721.94619301,3.768583651023201e-05,0.0021480926810832244
flics,17.31190930847944,6.046390482085908,244.81626829246102,556865.1467653539,2339.5837537216435,74935075.41267836,6.558993484691045e-05,0.0037386262862738957
alcoolique,16.737784393163015,3.7920864564931662,251.18501541886351,739733.3072700883,5189.472946560246,228566456.15722427,2.7799016439825764e-05,0.0015845439370700686
invasion,11.265912005948474,1.718175295969648,47.847511361666456,4.902394837925748,0.06301722307021514,0.012279497218960298,2.1067982782328103e-05,0.001200875018592702
magnifiques,29.73971305749914,25.377699313480505,375.8447021068822,1969310.6284797732,1500.9184472417087,98900449.35605572,0.0001295107175418386,0.0073821108998848
simpsons,7.416064522055329,2.9467542728761424,11.317054716570144,2.8158668036163483,0.02091042867108922,0.00159437314369581,5.04915534287164e-05,0.002878018545436835
barbecue,10.53802840825552,,-812.9750481068075,,0.016431830381105746,,7.578230122549362e-05,0.004319591169853136
étoile,24.057331596474324,17.226034991228364,325.42782183736836,2132858.445582906,2480.078664865235,218629517.14108524,0.00014448688277277896,0.0082357523180484
favori,8.989055866751531,1.581865127878936,21.084642037439696,1.8419729927797368,0.025875927678419022,0.001425515176535722,1.730922008711146e-05,0.000986625544965353
invités,2.5054815391842737,0.5705882845401951,46.26469057077571,0.6968799728180514,0.05363077228772012,0.0033675801763570607,5.109621225053675e-05,0.0029124840982805945
approfondir,36.311309032779334,24.784505502771957,456.53610475605535,2423100.240030807,1819.6345647217368,120914717.125191,4.726160625027452e-05,0.0026939115562656475
essaierai,13.13072839386689,3.1274491323873645,206.8676495111175,489685.2803646057,4758.7753655573615,176384336.44346163,3.899466878826152e-05,0.0022226961209309065
dela,3.42360924779559,0.5181459703137753,49.192526002159724,0.7831833824049297,0.07361756274078685,0.005393716277580497,3.334944612999011e-05,0.001900918429409436
reel,126.39431397326476,455.8646627787609,972.5395583470379,776877.0183448311,28.341864606216078,172820.70037833604,1.4320624026726594e-05,0.0008162755695234158
blues,218.13277842352065,4999.934035314874,1797.6468831549796,16421221.654295072,53.86600100506112,4025958.8238996696,6.573446873757734e-05,0.0037468647180419084
équipée,25.307376185726287,8.88449040942816,339.04358227253266,1078783.5813930396,2569.140346124066,109081068.66296367,3.3484832564395314e-05,0.0019086354561705329
charcuterie,160.63835136280323,2013.3862206055996,854.9929084529294,349480.76848469424,2.7734513222705552,5795.446190837997,6.506110971800102e-05,0.0037084832539260584
ogre,5.1940268464848565,1.2244753781226458,16.251615501538403,1.3924203482761888,0.02237444012463136,0.0009889409457566058,2.3575767754197037e-05,0.0013438187619892311
ze,8.458073208915428,2.6569784051261873,13.097995089271764,2.5542893468319936,0.02197313507979743,0.0015322290088159894,3.5274830242205465e-05,0.0020106653238057114
talentueux,20.576721269884647,10.276316949818831,281.54174427308374,1008782.2525828572,2209.086440636728,107758368.35813087,9.740778078147963e-05,0.005552243504544339
croirait,7.381612938760032,,-2236.501096905076,,0.016301169590643275,,0.00017420452356910538,0.009929657843439006
krkrkrkr,20.991814880633683,9.864049795160103,26.64778837097418,16.18872241086133,0.030439712160510026,0.0101118400787055,3.6854641917782414e-05,0.0021007145893135975
assis,20.84425774029752,7.118306737275314,106.70216353945558,171.5893419256329,0.49172830075670915,3.3690733292211466,5.1254055183628765e-05,0.0029214811454668396
veau,683.9544800254791,117926.18065727674,3647.545771616036,24025003.87964374,3.288125221819966,111511.19794998776,3.9454973952779604e-05,0.0022489335153084372
réagir,17.707983951402227,4.836045036517244,240.7089876805758,278275.5887722272,1494.4240281130249,23391061.976264156,4.269842727976772e-05,0.00243381035494676
